Text,Speaker,Episode,Season,Show
Shae gets undressed and kisses Tyrion.,,e9-Baelor,season-01,Game-of-Thrones
  Let's start with your last night in this world.,Shae,e9-Baelor,season-01,Game-of-Thrones
------------------------------,,e9-Baelor,season-01,Game-of-Thrones
"Back across the Narrow Sea. Drogo is mumbling incoherently in Dothraki (no subtitles provided) inside a tent, Daenerys by his side.",,e9-Baelor,season-01,Game-of-Thrones
 Khaleesi.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  Come. He's very strong. No one understands how strong he is.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Jorah removes an herbal treatment from Drogo’s wound, revealing it has become infected.",,e9-Baelor,season-01,Game-of-Thrones
"  He will die tonight, Khaleesi.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  He can't. He can't. l won't let him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Even a queen doesn't have that power. We must go quickly. l've heard there's a good port in Asshai.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  l won't leave him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  He's already gone, Khaleesi.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"  Even if he dies, why would l run? l am khaleesi, and my my son will be khal after Drogo.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  This isn't Westeros, where men honor blood. Here they only honor strength. There will be fighting after Drogo dies. Whoever wins that fight will be the new khal. He won't want any rivals. Your boy will be plucked from your breast and given to the dogs.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  l won't leave him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Mirri Maz Duur enters the tent, and bows to Daenerys. Qotho comes to check on Drogo too, with a few other bloodriders at the entrance.",,e9-Baelor,season-01,Game-of-Thrones
  The wound has festered.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) You did this, witch. (pulls a dagger out of its sheath)",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Stop it! l don't want her hurt.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No? No? You don't want her hurt? Pray we don't hurt you, too. You let this witch put her hands on our Khal.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Rein in your tongue. She is still your Khaleesi.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) Only while the blood of my blood lives. When he dies, she is nothing.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) l have never been nothing. l am the blood of the dragon.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) The dragons are all dead, Khaleesi.",Qotho,e9-Baelor,season-01,Game-of-Thrones
Qotho and the other Dothraki leave.,,e9-Baelor,season-01,Game-of-Thrones
"  l think you should wear your armor tonight, ser.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  l think you're right.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
Jorah leaves the tent.,,e9-Baelor,season-01,Game-of-Thrones
  You've saved me once more.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  And now you must save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  He's beyond the healer's skills. All l can do is ease his path.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Save him and l will free you. l swear it. You must know a way. Some – some magic.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  There is a spell. Some would say death is cleaner.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Do it. Save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  There is a price.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"   You'll have gold, whatever you want.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  lt's not a matter of gold. This is blood magic. Only death pays for life.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  My death?,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  No, not your death, Khaleesi. Bring me his horse.",Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"Daenerys signals to Irri, who leaves to find the horse. We cut to the horse being taken by a rope into to the tent.",,e9-Baelor,season-01,Game-of-Thrones
"  Khaleesi, do not do this thing. Let me kill this witch.",Rakharo,e9-Baelor,season-01,Game-of-Thrones
   Kill her and you kill your khal.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  This is blood magic. lt is forbidden.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
  l am your khaleesi. l tell you what is forbidden.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
Mirri Maz Duur starts an incantation,,e9-Baelor,season-01,Game-of-Thrones
  Go. Now.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Take her and leave. Take her!,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  You must go also, lady. Once l begin to sing, no one must enter the tent. The dead will dance here tonight.",Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
Daenerys caresses Drogo’s forehand as she moves to leave.,,e9-Baelor,season-01,Game-of-Thrones
  No one will enter.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
Mirri Maz Duur slits the horse’s throat. Blood spills all over Drogo’s chest and Daenerys’ face.,,e9-Baelor,season-01,Game-of-Thrones
  Bring him back to me.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Daenerys leaves the tent as the horse collapses to the ground, dead. Jorah comes to her.",,e9-Baelor,season-01,Game-of-Thrones
What have you done?,,e9-Baelor,season-01,Game-of-Thrones
  l have to save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"We could have been 10 miles away from here by now, on the way to Asshai. You would have been safe.",,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) This must not be.,Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) This must be.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Witch.,Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Nothing good will come of this.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
"Rakharo tries to talk to Qotho, but gets sucker punched in the face.",,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No, you can't.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Qotho unsheaths his dagger and moves past Daenerys, pushing her towards the ground. Daenerys hits the ground with her belly.",,e9-Baelor,season-01,Game-of-Thrones
  Khaleesi!,Irri,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No further, horselord.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"Daenerys starts moaning in pain, while we hear Mirri Maz Duur’s incantations in the background. Qotho turns around and lunges towards Jorah. The two fight, but Jorah gains the upper hand and kills him with a sword blow to the face.",,e9-Baelor,season-01,Game-of-Thrones
  Are you hurt?,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
 The baby –,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Hmm?,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
 … is coming.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Fetch the midwives.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  They will not come. They say she is cursed.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
  They'll come or l'll have their heads.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"Jorah moves inside the tent with Daenerys in his arms, as screams and incantations from the inside start getting louder and louder in tone.",,e9-Baelor,season-01,Game-of-Thrones
-----------------------,,e9-Baelor,season-01,Game-of-Thrones
"At the Lannister camp, Tyrion, Bronn and Shae are drinking together inside Tyrion’s tent at night, before the battle.",,e9-Baelor,season-01,Game-of-Thrones
"  Are you in agony, my lion?",Shae,e9-Baelor,season-01,Game-of-Thrones
  No.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You look like you're in agony. The fire is burning your pretty soft skin.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Ah! Damn you, woman. Are you immune to pain?",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Just used to it.,Shae,e9-Baelor,season-01,Game-of-Thrones
   Drink.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Let's play a new game.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  There's a Braavosi knife game l could teach you.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Does it involve the potential for losing fingers?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Not if you win.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  No! No fire games, no knife games. Let's do something l'm good at.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  What are you good at?,Shae,e9-Baelor,season-01,Game-of-Thrones
  l happen to be a great judge of character.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  This sounds like a boring game.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  l don't want to play this game.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Fine. Bronn first. Your father beat you.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
Bronn drinks.,,e9-Baelor,season-01,Game-of-Thrones
  But my mother hit harder.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  You killed your first man before you were 12.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  lt was a woman. (Tyrion drinks. Shae looks at Bronn, surprised.) She swung an axe at me.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  You've been north of the Wall.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  What brought you up there?,Shae,e9-Baelor,season-01,Game-of-Thrones
  Work.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  And you once loved a woman many years ago, but it turned out badly so you've never let yourself love again. Oh, wait, that's me. (Tyrion drinks) Your turn, my mysterious foreign beauty.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  l don't want to play.,Shae,e9-Baelor,season-01,Game-of-Thrones
  lt's fun! Look at the fun we're having. Your mother was a whore.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
Tyrion drinks.,,e9-Baelor,season-01,Game-of-Thrones
"  All right. Your father left the family when you were very young, never to return.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
  And we've established the rules about lying?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink!,Shae,e9-Baelor,season-01,Game-of-Thrones
Tyrion drinks.,,e9-Baelor,season-01,Game-of-Thrones
  You wanted a different life. You came from somewhere and you wanted to be elsewhere.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  The whole shit-stained world could drink off that one.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  So, specifics… You wanted to be elsewhere, but how would you get there? l don't believe the life of the Silent Sisters is for you. So, what's a lowborn girl to do?",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Are you sure –,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Drink! And don't talk about my mother and father ever, or l will carve your eyes from your head.",Shae,e9-Baelor,season-01,Game-of-Thrones
"  My dear lady, if l have offended you, l apologize.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  My turn.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Fine, fine. Ask away. Try to penetrate the enigma that is me.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Who were you in love with?,Shae,e9-Baelor,season-01,Game-of-Thrones
  That's not how the game works.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  l don't care the way the game works.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Our lord here used to be married.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Married?,Shae,e9-Baelor,season-01,Game-of-Thrones
  How did you hear that?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You hear lots of things playing dice with Lannister soldiers.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  Another night, perhaps.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Not another night. This night.,Shae,e9-Baelor,season-01,Game-of-Thrones
  lt's not a pleasant story.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Oh, maybe l will cry.",Shae,e9-Baelor,season-01,Game-of-Thrones
  l'm guessing the lady and l can tell more unpleasant stories than your lordship.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  So l was 16. My brother Jaime and l were riding, when we heard a scream. She ran out onto the road, clothes half torn off, with two men on her heels. Jaime scared away the men easily enough, while l wrapped her in my cloak. She was too scared to send off on her own, so while Jaime hunted down the rapers l took her to the nearest inn and fed her. Her name was Tysha. She was a wheelwright's orphan. And she was hungry. Together we finished off three chickens and a flagon of wine. lmpossible as it seems, there was a time when l was unaccustomed to wine. l forgot how afraid l was around girls. how l was always waiting for them to laugh at me or look away embarrassed, or ask me about my tall, handsome brother. l forgot about everything but Tysha. And somehow l found myself in her bed.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  For three chickens, l should hope so.",Bronn,e9-Baelor,season-01,Game-of-Thrones
"  Well, l imagine that was the end of all that.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  l would have killed the man who did that to me.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  You should have known she was a whore.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Really? l was 16, drunk and in love.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  A girl who was almost raped doesn't invite another man into her bed two hours later.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  As l said, l was young and stupid.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You are still young and stupid.,Shae,e9-Baelor,season-01,Game-of-Thrones
"Shae starts kissing Tyrion, causing Bronn to leave the tent. The next day, the Lannisters ride to battle; Bronn returns to Tyrion’s tent to wake him and Shae up.",,e9-Baelor,season-01,Game-of-Thrones
  What is it? What do you want?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You're sleeping through the war.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  What?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  They stole a night's march on us. They're a mile north.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Get my squire!,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You don't have a squire.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  lf l die, weep for me.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
